"","(Intercept)","age","brlen.median","brlen.ratio","brlen.var","frac","lambda","max.brlen","max.internal","max.tip","min.brlen","min.internal","min.tip","mu","Ntip","df","logLik","AICc","delta","weight"
"57",5.94575680127348,NA,NA,NA,9.91169561537025e-06,2.27417460374199,1.16978208682663,NA,NA,NA,NA,NA,NA,NA,NA,5,-40670.4623446579,81350.9276902161,8939.8791346634,0
"25",6.01208012247455,NA,NA,NA,9.69284886351695e-06,2.27936675245385,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-40673.0154772131,81354.0329549263,8942.98439937363,0
"4139",7.61336385339592,NA,-0.0106167383101187,NA,1.09736224823382e-05,NA,-17.6735517403422,NA,NA,NA,NA,NA,NA,31.062843744618,NA,6,-40672.1609078735,81356.3260172175,8945.27746166478,0
"527",7.34193771078262,NA,0.00669875845674948,3.5792791494186e-07,9.50524992263661e-06,NA,NA,NA,NA,NA,-0.487391879376193,NA,NA,NA,NA,6,-40675.0171148864,81362.0384312433,8950.9898756906,0
"78",6.84924205736768,0.000209359508944331,NA,3.61771702215381e-07,-2.4603299229192e-05,NA,NA,0.00237705412288973,NA,NA,NA,NA,NA,NA,NA,6,-40675.5565706538,81363.1173427782,8952.06878722551,0
"1095",7.26595791353427,NA,-0.0123096971507347,3.21298591345927e-07,NA,NA,NA,0.0017254279581097,NA,NA,NA,-0.100657658558916,NA,NA,NA,6,-40676.7806161341,81365.5654337388,8954.51687818607,0
"1187",7.14305975860075,NA,-0.00991024562360298,NA,NA,NA,1.75235331894839,NA,0.00179395340292413,NA,NA,-0.0995386845616405,NA,NA,NA,6,-40683.5764126013,81379.1570266731,8968.10847112036,0
"1219",7.26925963534026,NA,-0.0114748898867915,NA,NA,NA,NA,0.000361122228257565,0.00142767853334465,NA,NA,-0.100330067167047,NA,NA,NA,6,-40685.9153408932,81383.8348832568,8972.78632770412,0
"55",5.27925329670388,NA,0.0136263235846867,3.90848893664321e-07,NA,2.60041517296833,5.72190918092889,NA,NA,NA,NA,NA,NA,NA,NA,6,-40686.2048079504,81384.4138173713,8973.36526181857,0
"1155",7.2696024922339,NA,-0.0110973125264432,NA,NA,NA,NA,NA,0.00178735118339947,NA,NA,-0.100324819263393,NA,NA,NA,5,-40687.3853865445,81384.7737739892,8973.72521843649,0
"333",6.85840909091045,NA,NA,3.50392216938412e-07,-2.70396142602749e-05,NA,NA,0.00319009903296832,NA,-0.000523831190161946,NA,NA,NA,NA,NA,6,-40687.2109035639,81386.4260085982,8975.37745304554,0
"5153",7.5302333413135,NA,NA,NA,NA,NA,-17.6262107367845,NA,NA,NA,NA,-0.134106100494592,NA,31.7096592954336,NA,5,-40690.6676527518,81391.3383064038,8980.28975085114,0
"5155",7.56914026848807,NA,-0.000883918138903933,NA,NA,NA,-18.0935372347702,NA,NA,NA,NA,-0.132315489596136,NA,31.8486793970552,NA,6,-40690.0684680839,81392.1411376382,8981.09258208553,0
"4361",6.42951127840509,NA,NA,NA,2.71954734320397e-06,NA,NA,NA,NA,0.00170855719587745,NA,NA,NA,22.1343019150084,NA,5,-40694.9430410086,81399.8890829176,8988.84052736487,0
"324",7.25495919909945,0.000278914618826588,-0.0212814379541071,NA,NA,NA,NA,0.000784426273750478,NA,0.00132736140110608,NA,NA,NA,NA,NA,6,-40694.6640454378,81401.3322923461,8990.28373679343,0
"1186",6.76528117283414,0.00029507849948119,NA,NA,NA,NA,5.66498338954693,NA,0.000967375830490966,NA,NA,-0.120712583606483,NA,NA,NA,6,-40696.0567965426,81404.1177945556,8993.06923900294,0
"557",7.65515314588019,NA,NA,3.55201890565396e-07,1.07581247640241e-05,NA,-3.44976565686695,NA,NA,NA,-0.46381293343319,NA,NA,NA,NA,6,-40697.6954836615,81407.3951687934,8996.34661324075,0
"330",6.87176371168438,0.000208475829522989,NA,NA,-2.57567973393556e-05,NA,NA,0.0027025197394215,NA,-0.000562586194111791,NA,NA,NA,NA,NA,6,-40698.5325023632,81409.0692061969,8998.02065064418,0
"77",6.83859997704864,NA,NA,3.553925294413e-07,-2.58972964122383e-05,NA,NA,0.0028961548009133,NA,NA,NA,NA,NA,NA,NA,5,-40701.820774262,81413.6445494242,9002.59599387154,0
"1077",6.2950753847026,NA,NA,3.89491045371732e-07,NA,2.25573854441509,-2.80816378475561,NA,NA,NA,NA,-0.0993465646681055,NA,NA,NA,6,-40702.9066685307,81417.8175385319,9006.76898297916,0
"4353",6.41300758630285,NA,NA,NA,NA,NA,NA,NA,NA,0.0019164836020108,NA,NA,NA,22.0963323502509,NA,4,-40705.1251129192,81418.2522263386,9007.20367078592,0
"1123",7.13781508739491,NA,-0.0112194013227866,NA,NA,NA,1.80800178825331,0.00174769123342217,NA,NA,NA,-0.100126121545262,NA,NA,NA,6,-40704.1384239888,81420.281049448,9009.23249389532,0
"264",7.25087605620135,0.000486599533487685,-0.020557572212441,3.59854192373071e-07,NA,NA,NA,NA,NA,0.00172670195447474,NA,NA,NA,NA,NA,6,-40705.718205066,81423.4406116026,9012.39205604991,0
"1091",7.26838451090796,NA,-0.0124351830010537,NA,NA,NA,NA,0.00174066863585851,NA,NA,NA,-0.100939122175828,NA,NA,NA,5,-40708.1834948362,81426.3699905726,9015.32143501988,0
"1441",6.64613003001421,NA,NA,NA,NA,NA,6.83894466766677,NA,0.00132870529827613,0.000797328344172673,NA,-0.123973616499998,NA,NA,NA,6,-40707.7570092559,81427.5182199824,9016.46966442968,0
"327",7.25429171337838,NA,-0.0217723399267256,3.32232274284736e-07,NA,NA,NA,0.00132438945966985,NA,0.00143766364665622,NA,NA,NA,NA,NA,6,-40708.771171878,81429.5465452265,9018.49798967379,0
"1539",7.29397041354174,NA,0.0105867043241703,NA,NA,NA,NA,NA,NA,NA,-0.743394982862334,0.180329603643644,NA,NA,NA,5,-40711.1092270295,81432.2214549592,9021.17289940648,0
"1571",7.33555897704124,NA,0.0101802967196215,NA,NA,NA,-0.576077303343968,NA,NA,NA,-0.743835045987427,0.180272734782901,NA,NA,NA,6,-40710.697573468,81433.3993484065,9022.35079285383,0
"555",7.42469159927482,NA,0.00584928577876608,NA,9.73283882980251e-06,NA,-1.09028173970467,NA,NA,NA,-0.489187720949522,NA,NA,NA,NA,6,-40712.523163938,81437.0505293465,9026.00197379375,0
"523",7.34581131813713,NA,0.00663620085318793,NA,9.69969598434104e-06,NA,NA,NA,NA,NA,-0.488262954851308,NA,NA,NA,NA,5,-40713.9953776872,81437.9937562746,9026.94520072188,0
"1158",7.12636571009673,0.000284935100440925,NA,3.40451631085428e-07,NA,NA,NA,NA,0.00085037834555864,NA,NA,-0.13366629422965,NA,NA,NA,6,-40713.3631034353,81438.7304083411,9027.68185278842,0
"74",6.8502683390485,0.000203761182653354,NA,NA,-2.45579509304338e-05,NA,NA,0.00239862944879375,NA,NA,NA,NA,NA,NA,NA,5,-40715.3586579575,81440.7203168154,9029.67176126267,0
"1036",7.23086894926033,0.00078754102947363,-0.00789928858789313,NA,-6.1906005416524e-06,NA,NA,NA,NA,NA,NA,-0.10810930446016,NA,NA,NA,6,-40714.8706999859,81441.7456014422,9030.69704588955,0
"1122",6.74727734060762,0.000336366297089368,NA,NA,NA,NA,5.8528271359639,0.000821919127642152,NA,NA,NA,-0.12224009858044,NA,NA,NA,6,-40714.9956830469,81441.9955675643,9030.94701201159,0
"1032",7.26351714128521,0.000659264879866167,-0.00845006669744978,3.58809883516241e-07,NA,NA,NA,NA,NA,NA,NA,-0.106305767405469,NA,NA,NA,6,-40715.6783980079,81443.3609974863,9032.31244193357,0
"1045",6.13044254200732,NA,NA,3.90181008704125e-07,NA,2.24655837907714,NA,NA,NA,NA,NA,-0.0913765068670094,NA,NA,NA,5,-40717.3176458358,81444.6382925719,9033.5897370192,0
"1189",6.79405147746323,NA,NA,3.25102916475687e-07,NA,NA,5.29358985052833,NA,0.00159024632256703,NA,NA,-0.119104386798108,NA,NA,NA,6,-40716.5768861234,81445.1579737174,9034.10941816471,0
"525",7.44320477203112,NA,NA,3.54203870984417e-07,1.13320893990464e-05,NA,NA,NA,NA,NA,-0.445204909411886,NA,NA,NA,NA,5,-40718.434080829,81446.8711625582,9035.82260700552,0
"4141",7.14062672819941,NA,NA,3.46640176019269e-07,8.629001006601e-06,NA,-12.0724468995073,NA,NA,NA,NA,NA,NA,29.2877154190755,NA,6,-40717.9957487444,81447.9956989593,9036.94714340664,0
"136",7.25795645135955,0.000292358101442112,-0.0151166775372733,3.32316034893968e-07,NA,NA,NA,NA,0.00118452192943758,NA,NA,NA,NA,NA,NA,6,-40721.0588812464,81454.1219639633,9043.07340841058,0
"329",6.86040113120312,NA,NA,NA,-2.70038455894368e-05,NA,NA,0.00320827187029491,NA,-0.000542936457254452,NA,NA,NA,NA,NA,5,-40724.5077901883,81459.0185812769,9047.97002572418,0
"23",5.74534693385941,NA,0.00918436601649851,3.91550467021176e-07,NA,2.51292156072948,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-40725.7113167156,81461.4256343314,9050.37707877874,0
"1473",7.0845667426809,NA,NA,NA,NA,NA,NA,-0.00306783418636795,0.00406869069186896,0.00144572314803503,NA,-0.137617453380809,NA,NA,NA,6,-40726.2893585949,81464.5829186604,9053.53436310768,0
"1038",7.12167558997467,0.000726338745120089,NA,3.75775390410251e-07,-7.07630994899663e-06,NA,NA,NA,NA,NA,NA,-0.130828642249066,NA,NA,NA,6,-40729.7350103201,81471.4742221107,9060.42566655803,0
"1066",6.80079419875915,0.000774819492040789,NA,NA,-7.20000053008283e-06,NA,5.08490832119083,NA,NA,NA,NA,-0.119013040386856,NA,NA,NA,6,-40729.8546813155,81471.7135641015,9060.66500854881,0
"51",5.27835882128308,NA,0.0136659413741632,NA,NA,2.60552562484983,5.73400059102017,NA,NA,NA,NA,NA,NA,NA,NA,5,-40732.6979204496,81475.3988417994,9064.3502862467,0
"72",7.25695316795659,0.000315642454595161,-0.0159574329405364,3.35310066979861e-07,NA,NA,NA,0.00109986564317862,NA,NA,NA,NA,NA,NA,NA,6,-40732.947454257,81477.8991099845,9066.85055443177,0
"1290",7.06673869448422,0.000636342974966257,NA,NA,-8.26297215440527e-06,NA,NA,NA,NA,0.000767065667244492,NA,-0.139030020788372,NA,NA,NA,6,-40733.6740733041,81479.3523480788,9068.30379252607,0
"1094",7.12299998929264,0.000335783080796473,NA,3.45521858755761e-07,NA,NA,NA,0.00067772046337394,NA,NA,NA,-0.135149974360366,NA,NA,NA,6,-40734.0386628352,81480.0815271408,9069.03297158814,0
"553",7.65695810338174,NA,NA,NA,1.09371553407033e-05,NA,-3.43184709680652,NA,NA,NA,-0.464971796049869,NA,NA,NA,NA,5,-40735.9997785953,81482.0025580909,9070.95400253819,0
"355",7.08366559705092,NA,-0.0202420188313386,NA,NA,NA,2.39832384581073,0.00135047642113734,NA,0.001433298266826,NA,NA,NA,NA,NA,6,-40735.1260049449,81482.2562113603,9071.20765580761,0
"292",7.05869466253645,0.000493864076082429,-0.0188085670285461,NA,NA,NA,2.69914494236631,NA,NA,0.00173824041830929,NA,NA,NA,NA,NA,6,-40736.0584512685,81484.1211040075,9073.07254845477,0
"73",6.83988832365553,NA,NA,NA,-2.58187190225717e-05,NA,NA,0.00290371713175698,NA,NA,NA,NA,NA,NA,NA,4,-40740.1517082289,81488.305416958,9077.2568614053,0
"1314",6.69222033748547,0.000505165231968418,NA,NA,NA,NA,6.41061438064134,NA,NA,0.000836559468256386,NA,-0.124614912141274,NA,NA,NA,6,-40739.7989782139,81491.6021578983,9080.55360234559,0
"323",7.25682874355011,NA,-0.0218635873000805,NA,NA,NA,NA,0.00134421974760593,NA,0.00142485614854215,NA,NA,NA,NA,NA,5,-40742.2311825561,81494.4653660125,9083.41681045985,0
"1218",7.13759069897857,0.000291066327539112,NA,NA,NA,NA,NA,-0.000745079906654663,0.00161373812356769,NA,NA,-0.132082117394725,NA,NA,NA,6,-40741.812919988,81495.6300414464,9084.58148589372,0
"1410",7.10836985075915,0.000252019805061538,NA,NA,NA,NA,NA,NA,0.000814281573396774,0.000313586861112046,NA,-0.137239714303329,NA,NA,NA,6,-40742.0252853282,81496.054772127,9085.00621657429,0
"1573",7.76413945054447,NA,NA,3.92178738481224e-07,NA,NA,-5.02123440160228,NA,NA,NA,-0.709818694841291,0.188415074682691,NA,NA,NA,6,-40743.7519455622,81499.508092595,9088.4595370423,0
"260",7.25360538216516,0.000489751235701246,-0.0206414412539071,NA,NA,NA,NA,NA,NA,0.00173178265699902,NA,NA,NA,NA,NA,5,-40745.0425159514,81500.088032803,9089.03947725029,0
"1413",7.10015008273546,NA,NA,3.33929417726129e-07,NA,NA,NA,NA,0.00127516095473936,0.000509657392007957,NA,-0.136956904402473,NA,NA,NA,6,-40744.2747190153,81500.553639501,9089.50508394832,0
"1062",6.85143487738132,0.000617211764118939,NA,3.6020737410586e-07,NA,NA,4.75917087837378,NA,NA,NA,NA,-0.119692103518797,NA,NA,NA,6,-40744.7068912414,81501.4179839533,9090.36942840058,0
"164",7.08266085135077,0.000291321663316502,-0.0135351396101161,NA,NA,NA,2.46321943333209,NA,0.00121208161031236,NA,NA,NA,NA,NA,NA,6,-40746.9994027261,81506.0030069227,9094.95445136998,0
"1154",7.1275723925189,0.000278543599855286,NA,NA,NA,NA,NA,NA,0.000877802093338562,NA,NA,-0.134270738083173,NA,NA,NA,5,-40748.4707512426,81506.9445033855,9095.89594783276,0
"1185",6.79168233262257,NA,NA,NA,NA,NA,5.34674022235224,NA,0.00160429279786451,NA,NA,-0.119592427659389,NA,NA,NA,5,-40748.6028989095,81507.2087987193,9096.16024316661,0
"1073",6.29746571394775,NA,NA,NA,NA,2.25978344091353,-2.82409986678001,NA,NA,NA,NA,-0.0998031991820484,NA,NA,NA,5,-40748.9997462658,81508.0024934318,9096.95393787912,0
"1249",6.79996200562519,NA,NA,NA,NA,NA,5.26089388626506,-0.00020263967578978,0.00180997419271109,NA,NA,-0.119182460330828,NA,NA,NA,6,-40748.1156304225,81508.2354623156,9097.18690676286,0
"1060",7.11471971522676,0.000666746426765181,-0.00707952920992475,NA,NA,NA,2.09829131139635,NA,NA,NA,NA,-0.105802261676647,NA,NA,NA,6,-40749.3211709755,81510.6465434215,9099.59798786882,0
"1125",6.75784673826208,NA,NA,3.29423657910666e-07,NA,NA,5.66192370054213,0.0015093375027857,NA,NA,NA,-0.121766058495036,NA,NA,NA,6,-40751.7863619279,81515.5769253264,9104.5283697737,0
"4137",7.14114814464494,NA,NA,NA,8.79687609796669e-06,NA,-12.0926399601012,NA,NA,NA,NA,NA,NA,29.3935863066954,NA,5,-40754.3996000991,81518.8022010985,9107.7536455458,0
"132",7.26051629890357,0.000286251264629836,-0.0152407177585308,NA,NA,NA,NA,NA,0.0012142175437053,NA,NA,NA,NA,NA,NA,5,-40754.4751704169,81518.9533417341,9107.90478618142,0
"1028",7.26628289800366,0.00066290027089101,-0.00849390411055203,NA,NA,NA,NA,NA,NA,NA,NA,-0.106733455569984,NA,NA,NA,5,-40754.7354918214,81519.4739845432,9108.42542899046,0
"196",7.26041750827326,0.000284349077165726,-0.0153675748505341,NA,NA,NA,NA,0.000123182603143237,0.00109563124953334,NA,NA,NA,NA,NA,NA,6,-40754.3074573766,81520.6191162238,9109.57056067111,0
"521",7.4461024963673,NA,NA,NA,1.15076466359448e-05,NA,NA,NA,NA,NA,-0.446456915298996,NA,NA,NA,NA,4,-40756.4456304576,81520.8932614153,9109.8447058626,0
"100",7.07754677795477,0.000314751384077177,-0.0143619848133159,NA,NA,NA,2.52015208443411,0.00112708860146749,NA,NA,NA,NA,NA,NA,NA,6,-40759.1188352211,81530.2418719128,9119.19331636011,0
"1221",7.13903350062055,NA,NA,3.29112961722299e-07,NA,NA,NA,-0.000491084608552403,0.00197573723528782,NA,NA,-0.130369590452523,NA,NA,NA,6,-40759.4738947002,81530.9519908709,9119.90343531824,0
"1157",7.1322585818626,NA,NA,3.29776851579971e-07,NA,NA,NA,NA,0.00147264016775772,NA,NA,-0.13186366242304,NA,NA,NA,5,-40762.4025554556,81534.8081118115,9123.75955625882,0
"1041",6.13190118836285,NA,NA,NA,NA,2.25055829219601,NA,NA,NA,NA,NA,-0.0917886449314164,NA,NA,NA,4,-40763.507799049,81535.0175985982,9123.96904304551,0
"1286",7.1168555326924,0.000494157947235657,NA,3.61895195896789e-07,NA,NA,NA,NA,NA,0.000539547356981331,NA,-0.136697097386296,NA,NA,NA,6,-40761.9203457329,81535.8448929362,9124.79633738354,0
"68",7.25951127943667,0.000310078878388869,-0.0161037850152933,NA,NA,NA,NA,0.001127661110336,NA,NA,NA,NA,NA,NA,NA,5,-40766.9349588057,81543.8729185117,9132.824362959,0
"5133",6.73489717950285,NA,NA,3.42919287565851e-07,1.12280854764619e-05,NA,NA,NA,NA,NA,NA,-0.102445516080827,NA,20.8547352713808,NA,6,-40766.1578494545,81544.3199003795,9133.27134482682,0
"167",7.10527952677083,NA,-0.0133156174644763,3.21186420135358e-07,NA,NA,2.15515790615616,NA,0.00182308617753923,NA,NA,NA,NA,NA,NA,6,-40766.8702353957,81545.7446722619,9134.69611670916,0
"1346",7.11511442222943,0.000326882809186118,NA,NA,NA,NA,NA,0.000635257767121974,NA,0.000175899663622464,NA,-0.137209889905379,NA,NA,NA,6,-40768.4573442494,81548.9188899692,9137.87033441654,0
"1090",7.12402302142505,0.00033022863998488,NA,NA,NA,NA,NA,0.000701957649985828,NA,NA,NA,-0.135823878193677,NA,NA,NA,5,-40770.1354566834,81550.273914267,9139.22535871428,0
"1377",6.67670158294776,NA,NA,NA,NA,NA,6.51803933478085,0.00131705604139549,NA,0.000533985354203931,NA,-0.124640886424861,NA,NA,NA,6,-40770.0686371416,81552.1414757537,9141.09292020097,0
"19",5.74543755977941,NA,0.00921465154066215,NA,NA,2.51785598316909,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-40772.187729919,81552.3774603381,9141.32890478542,0
"199",7.26050115850211,NA,-0.0151909718871922,3.21696600378983e-07,NA,NA,NA,0.000361910705439949,0.00145490948658971,NA,NA,NA,NA,NA,NA,6,-40771.1300183462,81554.2642381629,9143.2156826102,0
"1034",7.12492096460105,0.00072523730900961,NA,NA,-6.8643786198906e-06,NA,NA,NA,NA,NA,NA,-0.131425397191867,NA,NA,NA,5,-40772.4597803628,81554.9225616258,9143.87400607314,0
"135",7.26084581519654,NA,-0.0148124062556061,3.21601065683293e-07,NA,NA,NA,NA,0.00181536989329614,NA,NA,NA,NA,NA,NA,5,-40772.5939601824,81555.1909212651,9144.14236571243,0
"1409",7.10194701331712,NA,NA,NA,NA,NA,NA,NA,0.00129294115377181,0.000497870439625666,NA,-0.137471900240583,NA,NA,NA,5,-40777.9622573083,81565.9275155169,9154.87895996423,0
"1030",7.15338356773181,0.000577406619735006,NA,3.61979116854982e-07,NA,NA,NA,NA,NA,NA,NA,-0.131287173897564,NA,NA,NA,5,-40782.0848926004,81574.172786101,9163.12423054829,0
"5131",6.64008508756891,NA,0.00462640167590972,NA,1.01588406220887e-05,NA,NA,NA,NA,NA,NA,-0.117023374201,NA,21.7305372163429,NA,6,-40781.2093356976,81574.4228728656,9163.37431731293,0
"1058",6.85207822649518,0.000620640664555688,NA,NA,NA,NA,4.78375327809957,NA,NA,NA,NA,-0.120191680967086,NA,NA,NA,5,-40783.9551460726,81577.9132930455,9166.86473749275,0
"1121",6.75522383189985,NA,NA,NA,NA,NA,5.71800086895519,0.0015226377944436,NA,NA,NA,-0.122282626863569,NA,NA,NA,5,-40784.557377222,81579.1177553442,9168.06919979154,0
"1541",7.45768854822993,NA,NA,3.93628725305905e-07,NA,NA,NA,NA,NA,NA,-0.687663408605641,0.193221446121896,NA,NA,NA,5,-40788.7853709826,81587.5737428654,9176.52518731273,0
"103",7.09972532055872,NA,-0.0146652538419481,3.24233211884377e-07,NA,NA,2.21398855537873,0.00177608952353304,NA,NA,NA,NA,NA,NA,NA,6,-40788.0347729261,81588.0737473226,9177.02519176995,0
"1569",7.76911831139733,NA,NA,NA,NA,NA,-5.04042207624479,NA,NA,NA,-0.710892092602541,0.188387765210305,NA,NA,NA,5,-40790.2927691088,81590.588539118,9179.53998356526,0
"1217",7.14022563416203,NA,NA,NA,NA,NA,NA,-0.000502155979272116,0.00200010505432156,NA,NA,-0.130959719279082,NA,NA,NA,5,-40792.1565098669,81594.316020634,9183.26746508128,0
"71",7.25954769228952,NA,-0.0161922695267166,3.24668402330522e-07,NA,NA,NA,0.00176789077132027,NA,NA,NA,NA,NA,NA,NA,5,-40794.0605290535,81598.1240590072,9187.07550345449,0
"1153",7.13330012072252,NA,NA,NA,NA,NA,NA,NA,0.00148569266743047,NA,NA,-0.132488761489336,NA,NA,NA,4,-40795.2088391006,81598.4196787013,9187.37112314858,0
"227",7.10466136872197,NA,-0.0138070196932326,NA,NA,NA,2.19228901785554,0.000373836881074755,0.00146686075840219,NA,NA,NA,NA,NA,NA,6,-40796.4098322866,81604.8238660437,9193.77531049104,0
"163",7.10660440177558,NA,-0.013431218383875,NA,NA,NA,2.17029319770656,NA,0.00183911609711643,NA,NA,NA,NA,NA,NA,5,-40797.9673047761,81605.9376104525,9194.88905489983,0
"1349",7.10892963137263,NA,NA,3.37107019020771e-07,NA,NA,NA,0.00126993297659868,NA,0.000264092637652911,NA,-0.136981434963653,NA,NA,NA,6,-40799.4374195181,81610.8790405066,9199.83048495393,0
"1282",7.11905227700775,0.00049735852903913,NA,NA,NA,NA,NA,NA,NA,0.000539792990441465,NA,-0.137261665133006,NA,NA,NA,5,-40801.4695423535,81612.9420856072,9201.89353005447,0
"5129",6.73503397446477,NA,NA,NA,1.14007656135654e-05,NA,NA,NA,NA,NA,NA,-0.102963669207799,NA,20.9436579331286,NA,5,-40801.6118950708,81613.2267910419,9202.17823548916,0
"195",7.26292458860258,NA,-0.0153148874809588,NA,NA,NA,NA,0.000359617979805681,0.00147319424518066,NA,NA,NA,NA,NA,NA,5,-40802.3127612951,81614.6285234906,9203.57996793785,0
"131",7.26326634738931,NA,-0.0149386828109159,NA,NA,NA,NA,NA,0.00183136639217022,NA,NA,NA,NA,NA,NA,4,-40803.7537176388,81615.5094357776,9204.46088022494,0
"1093",7.12230156640701,NA,NA,3.34549349911073e-07,NA,NA,NA,0.00138067876430857,NA,NA,NA,-0.134901483322816,NA,NA,NA,5,-40803.2215086713,81616.4460182429,9205.39746269025,0
"16",7.22147815334149,0.000795492631969436,-0.0118235411028092,3.75912665620638e-07,-6.14144804370281e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,-40807.3364140575,81626.6770295855,9215.62847403277,0
"99",7.10102873291534,NA,-0.0147920735349673,NA,NA,NA,2.22960494507561,0.00179164736269714,NA,NA,NA,NA,NA,NA,NA,5,-40819.6603817738,81649.3237644478,9238.27520889512,0
"1026",7.15559745524116,0.000580645852518056,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.131849409138749,NA,NA,NA,4,-40821.5728530979,81651.147706696,9240.09915114332,0
"67",7.26198169888347,NA,-0.0163300460199681,NA,NA,NA,NA,0.00178341173178185,NA,NA,NA,NA,NA,NA,NA,4,-40825.7521846318,81659.5063697637,9248.45781421101,0
"53",6.09581152977634,NA,NA,3.94266878631234e-07,NA,2.28459315951505,-0.882868096220786,NA,NA,NA,NA,NA,NA,NA,NA,5,-40825.399360547,81660.8017219943,9249.7531664416,0
"21",6.04635783155535,NA,NA,3.94368956321463e-07,NA,2.28076885413108,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,-40826.889306263,81661.7806130261,9250.73205747339,0
"481",6.39759205286296,NA,NA,NA,NA,NA,9.42512644302279,-0.00348820995877896,0.00450348031420647,0.00177058738688444,NA,NA,NA,NA,NA,6,-40831.0440178595,81674.0922371895,9263.04368163682,0
"1345",7.11085572412286,NA,NA,NA,NA,NA,NA,0.00128982704179392,NA,0.000245988052599726,NA,-0.137500351506451,NA,NA,NA,5,-40833.5769630045,81677.1569269093,9266.10837135662,0
"1537",7.46151049881176,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.68865581386597,0.193212470076082,NA,NA,NA,4,-40835.4606559604,81678.923312421,9267.87475686826,0
"1089",7.12330382353021,NA,NA,NA,NA,NA,NA,0.00139289378847509,NA,NA,NA,-0.135558311417479,NA,NA,NA,4,-40836.8506049019,81681.7032103039,9270.65465475117,0
"44",6.99155404649446,0.000808783131007743,-0.00965393161274395,NA,-6.32569655398377e-06,NA,3.20948403634302,NA,NA,NA,NA,NA,NA,NA,NA,6,-40837.3523092319,81686.7088199343,9275.66026438164,0
"40",7.07431643134556,0.000676308976470369,-0.010620421200731,3.63302628375986e-07,NA,NA,2.52724461832741,NA,NA,NA,NA,NA,NA,NA,NA,6,-40838.3896747754,81688.7835510214,9277.73499546867,0
"519",7.29264775720011,NA,0.0116046852221625,3.89013176042851e-07,NA,NA,NA,NA,NA,NA,-0.502029671345857,NA,NA,NA,NA,5,-40839.4606315062,81688.9242639126,9277.87570835992,0
"551",7.33973159966853,NA,0.0111441942649095,3.89005125535161e-07,NA,NA,-0.652204912557836,NA,NA,NA,-0.502613635265196,NA,NA,NA,NA,6,-40838.9396947639,81689.8835909982,9278.83503544553,0
"166",6.55829484960997,0.000291958447773683,NA,3.43174819092281e-07,NA,NA,7.80985382472504,NA,0.000930384217728218,NA,NA,NA,NA,NA,NA,6,-40841.1665044792,81694.3372104289,9283.28865487622,0
"298",6.3751832791825,0.000669968556739595,NA,NA,-9.42298517062219e-06,NA,9.41826326980935,NA,NA,0.00101251293819999,NA,NA,NA,NA,NA,6,-40844.3282042286,81700.6606099277,9289.612054375,0
"8",7.25679037363177,0.000671805759993654,-0.0123651921030113,3.63655681683019e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-40846.1877929062,81702.3785867127,9291.33003115996,0
"12",7.22560169785136,0.000794945338302067,-0.0119051894840749,NA,-5.92274798304626e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,-40849.7602829108,81709.5235667218,9298.47501116912,0
"4135",7.5146260349499,NA,-0.00494025432869166,3.7442772616931e-07,NA,NA,-17.1358097649468,NA,NA,NA,NA,NA,NA,31.0542386453067,NA,6,-40849.8571645881,81711.7185306467,9300.66997509403,0
"46",6.59040243491416,0.000768590826178184,NA,3.81726875271457e-07,-7.64470501034782e-06,NA,7.24636775277279,NA,NA,NA,NA,NA,NA,NA,NA,6,-40861.033299294,81734.0708000585,9323.02224450585,0
"418",6.46658640831466,0.00024716877053421,NA,NA,NA,NA,8.7746350022335,NA,0.000874569204268829,0.000482004752377095,NA,NA,NA,NA,NA,6,-40862.4595204036,81736.9232422776,9325.87468672494,0
"421",6.45623303028735,NA,NA,3.37072209770655e-07,NA,NA,8.81083315106545,NA,0.00132624127961123,0.000676889004258703,NA,NA,NA,NA,NA,6,-40862.6858745463,81737.3759505631,9326.32739501045,0
"102",6.54251441323798,0.000342216364380559,NA,3.48312674789233e-07,NA,NA,7.97513699763671,0.00075943857454264,NA,NA,NA,NA,NA,NA,NA,6,-40863.1856981549,81738.3755977803,9327.32704222761,0
"4133",7.27865447181363,NA,NA,3.74865206387589e-07,NA,NA,-14.2791477498556,NA,NA,NA,NA,NA,NA,30.1723170873147,NA,5,-40869.4823453088,81748.9676915179,9337.91913596517,0
"49",6.09730412998928,NA,NA,NA,NA,2.28882214477271,-0.89004208801465,NA,NA,NA,NA,NA,NA,NA,NA,4,-40872.0560351487,81752.1140707975,9341.06551524483,0
"17",6.04744886659948,NA,NA,NA,NA,2.28496785961906,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,-40873.5632464862,81753.1276932124,9342.07913765975,0
